The Neurobiology of Suicidal Behavior,6,[0.72133058],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
National Alliance-Medical Imaging Computing (NAMIC)(RMI),57,[0.8942493],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Translational refinement of adaptive communication system for locked-in patients,57,[0.59058646],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Optimization of PET Imaging,33,[0.71206675],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Statistical Model Building for High Dimensional Biomedical Data,6,[0.88303069],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
A computer aided chromosome imaging technique for cancer diagnosis,33,[0.89254443],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
A Data Analysis Center for integration of fly and worm modENCODE datasets,55,[0.73829533],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Continuous-Imaging HT Screening Instrument(RMI),38,[0.90429657],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Public HIV Drug Resistance Database,6,[0.76746933],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Proteomic Phosphopeptide Chip Technology for Protein Profiling,38,[0.89709407],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
A Texture Analysis/Synthesis Model of Visual Crowding,57,[0.694274],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Technology to Identify and Assay Chemical Genomic Probes,6,[0.88548023],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Genetics Variants in the Genome Predisposing to Aggressive PCa,6,[0.68030542],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
High Resolution In-Utero Mapping of Fetal Brain Development from Combined MRI,33,[0.79470161],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Computer-aided Detection of Pulmonary Embolism on CT Pulmonary Angiography,33,[0.8919778],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
An implantable device to predict and prevent seizures,57,[0.64889838],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
A Fully Automatic System For Verified Computerized Stereoanalysis,38,[0.54464707],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Translational Bioinformatics for Human Developmental Genomics,55,[0.44205755],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Computational Modeling of Cell Migration in 3D Matrices,36,[0.61034852],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Action Potentials vs. Field Potentials as Inputs to a Brain-Machine Interface,57,[0.89965957],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Comprehensive annotation of subcellular localization of entire organisms,38,[0.89957661],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Genetic Analysis of the Nucleosome and RNA Polymerase II: A Systems Approach,55,[0.89690546],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
microRNA signatures of tobacco carcinogen induced oral cancer,6,[0.89045903],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Development and Use of rtfMRI for Self-control of Nicotine Craving,41,[0.89676025],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Prediction of Physiological Events in People with Sleep Disordered Breathing,41,[0.44539351],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Identification and Characterization of Epigenetically Labile Genes,6,[0.88630437],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
A Multi-Site Investigation into the Effect of HIV Clade on Neurocognitive Impairm,43,[0.49545436],"['hiv', 'hand', 'infected', 'viral', 'infection', 'cross', 'impairment', 'associated', 'patients', 'determinants']"
DEVELOPMENT OF SOFTWARE SYSTEMS TO FACILITATE THE USE OF ELECTRONIC DATA RECORDS,33,[0.50826279],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
VARIABLE SELECTION IN GENETIC EPIDEMIOLOGICAL STUDIES OF CARDIOVASCULAR DISEASES,6,[0.80480866],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Advancing Physical Activity Measurement Using Pattern Recognition Techniques,13,[0.55874795],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
VARIABLE SELECTION IN GENETIC EPIDEMIOLOGICAL STUDIES OF CARDIOVASCULAR DISEASES,6,[0.80480866],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Identification and Development of Genetic Polymorphisms as Biomarkers of Graft ve,6,[0.87617836],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Modeling of Protein Complexes and Missense Mutations,55,[0.84831528],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Validation of a Vascular Health Profile for Cardiovascular Disease,33,[0.52432381],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Detection of Drug Effects in Small Groups Using PET,57,[0.63475119],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Targeted Empirical Super Learning in HIV Research,6,[0.77995807],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Multimodality CAD system with image references for breast mass characterization,33,[0.87316633],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Computational tools for T- and B-cell epitope prediction,38,[0.74295561],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Nuclear Receptor Networks in Human Disease,55,[0.68686173],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Early Detection of Breast Cancer Using Autoantibody Mar*,33,[0.89456386],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Global Predictions and Tests of Erythroid Regulation,55,[0.88825179],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
"""Statistical Methods for Genetic Epidemiology""",6,[0.8538259],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
The Asthma BioRepository for Integrative Genomics Research,6,[0.75892779],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Developing Information Infrastructure Focused on Cancer Comparative Effectiveness,32,[0.91416043],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Genetic Susceptibility for Lung Cancer in African Americans,6,[0.86041156],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Genetic & epigenetic analysis of angiogenesis genes in recurrent prostate cancer,6,[0.65610561],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Enhance human ENCODE by function comparisons to mouse,55,[0.89489262],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
NLP Foundational Studies & Ontologies for Syndromic Surveillance from ED Reports,32,[0.87932306],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
NLP Foundational Studies & Ontologies for Syndromic Surveillance from ED Reports,32,[0.87932306],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Network-based Prediction of Antiestrogen Resistance in Breast Cancer,6,[0.88216156],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Texture-Based CAD for Cancer Screening from 3D Images,33,[0.90316455],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Metabolomic Assessment of Estrogenic Endocrine Disruptor,6,[0.89919628],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Motivational Interviewing Training for Drug Abuse Treatment Counselors,13,[0.87456187],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
NeuroAIDS in India,6,[0.51607668],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Semi-Automated Abstract Screening for Comparative Effectiveness Reviews,32,[0.90212902],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Interrogation of systems level mechanisms controlling DNA repair processes,55,[0.5711638],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Improving Outpatient Medication Lists Using Temporal Reasoning and Clinical Texts,32,[0.85848938],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Chip-Based Diagnosis of Problematic Liver Tumors,33,[0.74598095],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Structure-Based Prediction of the Interactome,38,[0.91154424],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Structure-Based Prediction of the Interactome,38,[0.91154424],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Chip-Based Diagnosis of Problematic Liver Tumors,33,[0.77368751],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Yale SPORE in Skin Cancer,6,[0.90571884],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Onto-BioThesaurus: ontological representation of gene/protein names for biomedica,38,[0.86837621],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Using Markov Decision Processes to Optimize Breast Biopsy Decision Making,33,[0.86410273],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Genotype and phenotype predictors in therapy response in renal cell carcinoma,6,[0.89437872],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Genome Wide Association Study of Head and Neck Cancer,6,[0.88315602],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Processing Discourse Reference in Mind and Brain,11,[0.8751418],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Gene Ontology Consortium,38,[0.89365881],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Gene Ontology Consortium,38,[0.89365881],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Social Networks and Skilled Birth Attendance to Prevent Maternal Mortality,13,[0.66717669],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Predicting Radiotherapy Outcomes by Combining Physical and Biological Factors,33,[0.89279873],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Mining Internet Conversation For Evidence Of Herbal Association,32,[0.85457019],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Data Structuring and Visualization System for Neuro-oncology,32,[0.89543751],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"POET: Consolidated, Comprehensive Clinical Text Preprocessing",32,[0.90400957],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"POET: Consolidated, Comprehensive Clinical Text Preprocessing",32,[0.90400957],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Spectrum of and Nutritional Risk Factors for FASD in Russia and Ukraine,19,[0.56774699],"['asd', 'fetal', 'prenatal', 'alcohol', 'pregnancy', 'autism', 'exposure', 'infants', 'infant', 'facial']"
A Resource for Biomedical Ontologies and Knowledge Bases,38,[0.8828143],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Automated Integration of Biomedical Knowledge,38,[0.87481575],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
